utahcancer.com/cancer-trial/a-phase-3-randomized-multicenter-open-label-study-of-idrx-42-gsk6042981-versus-sunitinib-in-participants-with-metastatic-and-or-unresectable-gastrointestinal-stromal-tumors-gist-after-imatinib/,https://utahcancer.com/late-phase-trials/#trials-gist,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/a-phase-3-randomized-multicenter-open-label-study-of-idrx-42-gsk6042981-versus-sunitinib-in-participants-with-metastatic-and-or-unresectable-gastrointestinal-stromal-tumors-gist-after-imatinib,https://utahcancer.com/late-phase-trials/#trials-gist,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/a-phase-3-randomized-study-comparing-jnj-79635322-and-an-anti-bcmaxcd3-bispecific-antibody-in-participants-with-relapsed-or-refractory-multiple-myeloma-who-have-received-at-least-3-prior-lines-of-ther/,https://utahcancer.com/late-phase-trials/#trials-myeloma,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/a-phase-3-randomized-study-comparing-jnj-79635322-and-an-anti-bcmaxcd3-bispecific-antibody-in-participants-with-relapsed-or-refractory-multiple-myeloma-who-have-received-at-least-3-prior-lines-of-ther,https://utahcancer.com/late-phase-trials/#trials-myeloma,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/a-phase-3-study-of-setidegrasib-with-mfolfirinox-or-nalirifox-in-kras-g12d-mutated-metastatic-pancreatic-adenocarcinoma/,https://utahcancer.com/late-phase-trials/#trials-pancreatic,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/a-phase-3-study-of-setidegrasib-with-mfolfirinox-or-nalirifox-in-kras-g12d-mutated-metastatic-pancreatic-adenocarcinoma,https://utahcancer.com/late-phase-trials/#trials-pancreatic,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/a-phase-ii-iii-multisite-randomized-master-protocol-for-a-global-trial-of-bnt327-in-combination-with-chemotherapy-and-other-investigational-agents-in-first-line-non-small-cell-lung-cancer/,https://utahcancer.com/late-phase-trials/#trials-lung-rmc,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/a-phase-ii-iii-multisite-randomized-master-protocol-for-a-global-trial-of-bnt327-in-combination-with-chemotherapy-and-other-investigational-agents-in-first-line-non-small-cell-lung-cancer,https://utahcancer.com/late-phase-trials/#trials-lung-rmc,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/a-study-of-bispecific-antibody-mcla-158-in-patients-with-advanced-solid-tumors/,https://utahcancer.com/late-phase-trials/#trials-colorectal,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/a-study-of-bispecific-antibody-mcla-158-in-patients-with-advanced-solid-tumors,https://utahcancer.com/late-phase-trials/#trials-colorectal,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/a-study-of-pasritamig-versus-placebo-in-late-line-metastatic-castration-resistant-prostate-cancer-mcrpc/,https://utahcancer.com/late-phase-trials/#trials-prostate,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/a-study-of-pasritamig-versus-placebo-in-late-line-metastatic-castration-resistant-prostate-cancer-mcrpc,https://utahcancer.com/late-phase-trials/#trials-prostate,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/bgb-43395-plus-letrozole-versus-cdk4-6i-plus-letrozole-for-patients-with-advanced-or-metastatic-hr-her2-breast-cancer-who-have-not-received-prior-treatment-for-advanced-or-metastatic-disease/,https://utahcancer.com/late-phase-trials/#trials-hr-positive-breast,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/bgb-43395-plus-letrozole-versus-cdk4-6i-plus-letrozole-for-patients-with-advanced-or-metastatic-hr-her2-breast-cancer-who-have-not-received-prior-treatment-for-advanced-or-metastatic-disease,https://utahcancer.com/late-phase-trials/#trials-hr-positive-breast,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/clinical-study-of-ivonescimab-for-first-line-treatment-of-metastatic-nsclc-patients-with-high-pd-l1/,https://utahcancer.com/late-phase-trials/#trials-lung-rmc,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/clinical-study-of-ivonescimab-for-first-line-treatment-of-metastatic-nsclc-patients-with-high-pd-l1,https://utahcancer.com/late-phase-trials/#trials-lung-rmc,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/elacestrant-versus-standard-endocrine-therapy-in-women-and-men-with-node-positive-estrogen-receptor-positive-her2-negative-early-breast-cancer-with-high-risk-of-recurrence/,https://utahcancer.com/late-phase-trials/#trials-breast,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/elacestrant-versus-standard-endocrine-therapy-in-women-and-men-with-node-positive-estrogen-receptor-positive-her2-negative-early-breast-cancer-with-high-risk-of-recurrence,https://utahcancer.com/late-phase-trials/#trials-breast,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/observation-of-residual-cancer-with-liquid-biopsy-evaluation-oracle/,https://utahcancer.com/late-phase-trials/#trials-observational,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/observation-of-residual-cancer-with-liquid-biopsy-evaluation-oracle,https://utahcancer.com/late-phase-trials/#trials-observational,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/palazestrant-in-combination-with-ribociclib-for-the-first-line-treatment-of-er-her2-advanced-breast-cancer/,https://utahcancer.com/late-phase-trials/#trials-breast,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/palazestrant-in-combination-with-ribociclib-for-the-first-line-treatment-of-er-her2-advanced-breast-cancer,https://utahcancer.com/late-phase-trials/#trials-breast,301,TRUE,TRUE,FALSE,FALSE
